id,entity_id,entity_type,interaction_form,shadow_band,character_id,cultural_family,region_id,npc_attitude,concrete_content,tension,traveller_stance,topic
64f8bc5e-7a4a-46c3-a065-7707298b2207,8107fb85-1a8a-4d93-8ee6-800cf52f09ca,humans,brief_exchange,high,,northman,,"A group of them blocking the forest track — not hostile, but not moving either.",They do not want anyone going deeper into the forest right now. Something is wrong in there and they have not identified what it is yet. They are not asking — they are telling.,"They know this forest better than anyone. When people who know a forest this well close a track, the reason is real.",Asks what they have seen. Gets a partial answer.,suspicion_of_strangers
98ac0ce1-d02f-4196-979c-c965d3582401,c9006cd1-13b3-4fff-bfb2-b645eb5ee614,humans,brief_exchange,low,,northman,,"Enormous, unhurried, and looking at the traveller with the specific assessment of someone who has decided size is information.","He is a toll-keeper on this stretch of the Anduin road — the toll is real, Beorning-set, and it keeps the road open. He names the price, names what it pays for (road maintenance, patrol, the exclusion of wolves from this stretch), and waits.",The toll is fair. He is not going to negotiate but he is not going to threaten either. It is simply what the road costs here.,Pays the toll. Continues on a better road than most.,harvest_and_weather
7c097e18-ed29-4f06-b7f9-8b14884697e6,c9006cd1-13b3-4fff-bfb2-b645eb5ee614,humans,brief_exchange,mid,,northman,,He has been watching the traveller for ten minutes from a distance before approaching. He walks like someone for whom walking is not the first option.,"Something has been using the road at night without paying. Not orcs — he knows what orcs smell like. Something else, something he cannot identify, which is unusual for him. He asks if the traveller has seen anything on the road south that they could not name.",He is not afraid. He is curious in the way of someone who has catalogued every dangerous thing in this valley and found one he has not catalogued yet.,Tells him what the southern road looked like at night.,news_and_rumor
e70566fc-65eb-4842-81cf-844a148fce39,227f3bd4-75f2-42ce-890e-e03e816d45b3,humans,brief_exchange,low,,dunadan_north,,A Bree woman at the wayhouse — the kind of Bree-lander who has seen enough travelers to read them quickly and has stopped being surprised by anything.,The common-room is full of road-news: a merchant came through two days ago with a story about orcs in the Weather Hills; a Ranger left this morning before anyone else was up; someone is asking questions about who has been using the East Road.,"She is not offering this as gossip — she is sharing it the way everyone in Bree shares information, which is as a kind of currency. She expects something in return.",Trades what the northern road looked like. Gets the full picture of what Bree currently knows.,local_gossip
7167d9b5-f681-40da-9f4f-fb45e44e3f9d,227f3bd4-75f2-42ce-890e-e03e816d45b3,humans,brief_exchange,mid,,dunadan_north,,"A Bree man on the road, heading south, in a hurry that he is trying not to show.",He left Bree this morning because something happened at the inn last night that he will not describe. He says only that there are men staying there who are asking the wrong questions and that Bree's hospitality does not require answering them.,He is a Bree-lander — he does not scare easily. He is scared.,Asks what kind of questions. Gets: who came through recently and which way they went.,suspicion_of_strangers
9e5a73ad-dacb-475c-83d8-a36a63120281,227f3bd4-75f2-42ce-890e-e03e816d45b3,humans,brief_exchange,high,,dunadan_north,,"A small group at the road's edge — not traveling, waiting. They let the traveller approach before speaking.",The East Road has been wrong for three days. People are going in and not coming out on the other side. No one has closed the road. No one has explained it. The Bree-landers are practical people: they are waiting until someone they trust confirms what is happening.,They are asking the traveller if they came from the east. The question is genuine and the fear behind it is genuine.,Tells them what the eastern road looked like. Watches them receive it.,suspicion_of_strangers
45218918-df59-43d0-bbcb-424d28ab380d,1f91f41e-b157-4d60-9f1b-584cf8ebc0bf,humans,observed_activity,low,,dunlending,,"A bard at a clan gathering — protected by custom, moving freely between the fire-groups.","He is reciting genealogy and grievance — the two things Dunlending bards carry. The genealogy is for the clan hosting him. The grievance is about Rohan, and it is very specific: a name, a field, a season, a generation.","He has not acknowledged the traveller. The bard's protection is real but it applies to him, not to outsiders who wander into the recitation.",Stays at the edge of the firelight. Does not interrupt.,news_and_rumor
eb173843-c7db-44b6-b10a-4683e393f0a0,1f91f41e-b157-4d60-9f1b-584cf8ebc0bf,humans,brief_exchange,mid,,dunlending,,"On the road between clan-holds, travelling alone with the easy confidence of someone whose profession protects them.","He has just come from three clans and he carries news between them the way a bard carries news — embedded in verse, interpretable only by those who know the code. He offers a plain-Westron summary to the traveller: the northern clans are considering something the southern clans will not like.",He can tell he is talking to someone who is not Dunlending. He is deciding how much of the summary to give.,Asks what the something is.,news_and_rumor
3e8deb6e-174d-4724-8154-d9155d6a070d,1f91f41e-b157-4d60-9f1b-584cf8ebc0bf,humans,brief_exchange,high,,dunlending,,"Stopped in the road, looking at the traveller directly. This is not normal bard behavior.","He says: you are not supposed to be on this road today. He says it as a statement of fact, as if he has already told someone else this and is confirming it to the traveller as a courtesy.",Someone told him the traveller would be on this road. He was asked to pass a message. The message is: turn around.,Asks who sent the message. He will not say. Asks what is ahead. He will not say that either.,suspicion_of_strangers
024cca5e-3a79-45fa-a9c9-32b7aebffc67,4c245196-06e2-4481-aa69-d7ad18429751,humans,brief_exchange,low,,dunlending,,"A woman at the edge of a settlement, gathering something from the hillside. She looks at the traveller with the unhurried assessment of someone who has been evaluating strangers her whole life.","She can see the traveller is not in good shape — road-fatigue, a minor wound, something she can name before being asked. She names it. She has something for it but it will cost a small service: carrying a message to the next settlement.","The offer is fair. She is testing whether the traveller is worth helping, and the test is this: do they take the offer seriously or dismiss it.",Takes the offer seriously.,a_request_for_help
5d922ce5-d59f-4c9d-9529-1f79c14a4479,4c245196-06e2-4481-aa69-d7ad18429751,humans,brief_exchange,mid,,dunlending,,She is treating someone in a tent off the road. She comes out when the traveller passes.,"The person she is treating has the same wound that has been appearing on three people in the last month — all on the same road, all in the same section. She does not know what is making it. She describes it carefully, because she wants someone to carry the description further north.",She is not asking for help. She is sharing a pattern. She has done everything she can for the people in front of her. The pattern is for whoever can use it.,Listens to the description. Carries it.,a_request_for_help
298dcbe9-75c1-4181-96e5-1c97dfcac560,02dcbc70-8105-43f4-bfd1-03c085bc4539,elves,observed_activity,low,,sindar,,"A sense of being watched from the trees, and then — when the traveller stops — the watcher steps into view.",She has been following the traveller for half a mile. She says so without apology. She was checking whether they were going to do anything worth noting.,"She has decided they are not. She tells them this, which is its own kind of assessment.",Accepts the verdict.,weighing_the_heart
a2c005ce-870d-4d1b-8d5c-1b654bf002c7,02dcbc70-8105-43f4-bfd1-03c085bc4539,elves,brief_exchange,mid,,sindar,,Steps out of a tree shadow onto the path. The traveller had no warning.,"Something has been crossing into the forest from the road at night for a week. Not orcs — wrong print, wrong smell. She has been watching the crossing-point and has not caught it. She wants to know if the traveller saw anything unusual on the road at night.",She is asking because she has run out of her own leads. This is unusual for a forest ranger.,Thinks back over the night road. Tells her what was unusual.,suspicion_of_strangers
651fff04-f169-4d58-8188-9e7b0ebf0c89,02dcbc70-8105-43f4-bfd1-03c085bc4539,elves,brief_exchange,high,,sindar,,She has been tracking something and the track ends at the road — which means whatever it is used the road to conceal its prints.,"She asks directly whether the traveller has seen any other traveller on this road in the last day who seemed wrong — not threatening, just wrong. The way someone seems wrong when they are performing being ordinary.",Half-orcs. She is looking for a half-orc who used the road as cover.,Describes the mercenary from the wayhouse two days back. Watches her recognize it.,suspicion_of_strangers
06a542aa-44cb-4709-a4e7-17364504cd60,57650ea6-8999-4bf1-acc9-b32b4e23230d,elves,observed_activity,low,,,,"A small company on an old road — three of them, moving with the unhurried ease of people who have walked this path for longer than it has been a road.","They acknowledge the traveller with the courteous brevity of those who have more important things to think about. One of them is studying something at the side of the road — a stone, or a mark on a stone.","They are not going to explain what they are looking at unless asked, and asking may get more answer than expected.",Continues past. Or stops and asks.,old_grief
c2f98ed8-3747-4f35-94f9-9e9402e55829,57650ea6-8999-4bf1-acc9-b32b4e23230d,elves,brief_exchange,mid,,,,One of them addresses the traveller directly while the others continue. He has been waiting for the right person to pass.,"He has found something disturbing on this road — a disruption in the old markers, the kind that were laid in the Second Age. He does not have enough context to understand what caused it. He wants to know if the traveller has noticed anything unusual on this stretch.",He is not afraid. He is thorough. Something is wrong here and he is collecting testimony.,Tells him what was unusual. He listens without interrupting.,what_stirs_in_the_dark
be8f7c53-e71a-458a-b2f6-b1c6cf10498f,8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,humans,brief_exchange,low,,gondorian,,"A gate-check on the road into a fortified settlement. Formal, procedural, no hostility.","They want to know the traveller's destination and business. The sergeant records both. He offers, unprompted, that the road south is currently clear but the western fork has had reports of a broken bridge.",He is doing a job and doing it correctly. The information about the bridge is a professional courtesy.,Answers the questions directly. Notes the bridge.,where_are_you_bound
7f53ddb7-3b2f-4a64-8841-fdfcd3f4efcd,8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,humans,confronts,mid,,gondorian,,"A patrol on the road — not at a gate, in the open. They have been looking for someone.",The sergeant describes a traveller who matches the description in his orders and asks if the traveller has seen anyone matching that description. He reads the description off a written note. It is specific.,The description matches someone the traveller may or may not have seen. The sergeant does not know this.,Thinks through the recent road. Gives an honest answer.,where_are_you_bound
af2a2b22-574d-43aa-b9e8-5e249d5439fa,8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,humans,confronts,high,,gondorian,,A full patrol blocking the road at a junction. They have closed both directions.,The road ahead is under military restriction — the sergeant says this in the tone of someone who has been saying it for hours and expects it to be challenged. He will not say why.,Something has happened on the road ahead that Gondor does not want known yet. The restriction is new.,Asks how long the restriction will last. The sergeant genuinely does not know.,suspicion_of_strangers
550493da-b300-40de-adce-dcffca05f7d1,4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,humans,brief_exchange,low,,,,A man splitting wood at a farmstead off the road. He stops when the traveller passes and calls out a greeting.,"He has a spare room if the traveller needs to stop — a real bed, a meal, a fire. The price is fair. He has been hosting road-travelers for twenty years and is good at it.",The offer is genuine. He likes the company and the news from outside.,Considers the offer. Accepts or continues.,harvest_and_weather
26d3f407-17b9-4ea8-bd4b-946907f5c565,4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,humans,brief_exchange,mid,,,,Waving the traveller down from across a field.,"He needs help with something specific — a load that is too heavy for one person, a fence that needs a second pair of hands for an hour. He will pay in food and road information.",The help will take an hour. The road information is worth it.,Decides whether an hour is affordable.,a_request_for_help
e3c95814-9d5e-42c5-a680-e37900fea59f,4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,humans,brief_exchange,high,,,,He comes to the road fence as the traveller passes and speaks quietly.,"Something has been coming to his animals at night — not taking them, scaring them. He has not been able to see it. He has three children and a farm and he has run out of options for explaining it. He asks if the traveller knows what leaves that kind of mark on a fence post.",The marks he describes match something specific. What it is depends on where the farm is.,Asks which direction the marks are on the post.,a_request_for_help
53160f4d-4202-4ec5-845d-b1aacd176eef,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,humans,brief_exchange,low,,,,"A small group of traders, well-armed, clearly far from home. They are courteous in the specific way of people who have learned courtesy keeps them alive in foreign lands.","They are heading north to trade — spices, dyes, things the north does not produce. They have made this run before and know the roads. They want to know if the northern markets are still open; the last news they had was three months old.",They are asking in good faith. They know they are viewed with suspicion here and have chosen competence over charm as their approach.,Gives them the honest state of the northern markets.,news_and_rumor
9e4c107e-051c-4e07-9125-178e38e2b8d8,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,humans,brief_exchange,mid,,,,"A soldier, not a trader — wrong equipment, wrong posture, too far north for his allegiance to be comfortable.",He speaks careful Westron and wants to know if there is a Gondorian garrison post within a day's travel. He asks this like a man who needs to turn himself in before someone else finds him.,He has crossed a line — either geographically or politically — and has decided his best option is the official one.,Tells him where the nearest garrison is. Does not ask what he did.,where_are_you_bound
d0769fe1-3b6d-442a-abf3-9832e0939de9,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,humans,brief_exchange,high,,,,"Moving fast in the other direction, not stopping. One of them looks at the traveller in a way that carries more information than a look should.",The look is a warning. It is not hostile — it is the look of someone who wants the traveller to know that what is ahead of them is something they are running from.,They are not going to stop and explain. They are running.,Notes what they are running from is north. Continues.,suspicion_of_strangers
141027f7-0e24-413d-bc03-09236c91eeb8,d23c16a2-86e0-4d46-821d-8002e6802f41,humans,brief_exchange,low,,gondorian,,"Ordinary settlement folk at the road's edge — not farmer exactly, not town exactly. The particular mix of the western Gondorian coast.","They are friendly in the easy way of people who are used to travelers. They offer water, tell the traveller about the road ahead (one ford that is tricky this time of year), and ask where they are coming from.",They want news from elsewhere. They will give road information freely in exchange.,Trades road news for road news.,harvest_and_weather
0e09289f-fe08-4a40-a274-de43f9cf8497,d23c16a2-86e0-4d46-821d-8002e6802f41,humans,brief_exchange,high,,gondorian,,"A family packing a cart — clearly leaving, clearly in a hurry, clearly not happy about it.","They are leaving their settlement because something happened three nights ago that they will not describe. The father says only: we are not the first to go. He says it looking at the road ahead, not at the traveller.",They are leaving in the same direction the traveller is going. That is its own information.,Asks how many families have left. He thinks. Then says: seven.,suspicion_of_strangers
c4ab7ca0-9789-4f72-88cd-6dd557e9d22b,e7963437-99f8-4831-9e59-27bfbd0ddbc6,humans,observed_activity,low,,gondorian,,"High on a ridge above the road — two of them, watching a herd of goats. They register the traveller below without particular interest.",Mountain people running their goats between summer and autumn pastures. They have been here every year of their lives and their parents before them. The traveller is a small event in a large rhythm.,They will ignore the traveller entirely unless addressed.,Continues without addressing them.,harvest_and_weather
faadaca2-67d3-4888-a6ba-b13e894bdb20,e7963437-99f8-4831-9e59-27bfbd0ddbc6,humans,brief_exchange,mid,,gondorian,,"One of them comes down from the ridge to the road — a long walk, done quickly. He wants something.",He wants the traveller to carry a message to the settlement at the valley bottom. The message is oral — he recites it twice to make sure it is memorized. It is about water rights and a dispute that has been going on for two seasons.,The message is important to him and he cannot go himself because the herd cannot be left. He is trusting a stranger with something that matters.,Memorizes the message. Agrees to deliver it.,a_request_for_help
756abfb9-c9c2-49c5-a703-83aefe010ade,f71c45cf-b41f-451d-8581-6f9b199f71d3,trolls,confronts,low,,,,"Three of them around a fire on the road, arguing. They have not noticed the traveller.",The argument is about whether what they are cooking is better with the bones in or out. The level of disagreement is remarkable given the stakes. They are completely occupied.,Dawn is five hours away. The road goes around the fire on the right side if done quietly.,Does not step on anything. Goes around.,quarrel_among_themselves
66548a9d-d032-42da-a216-bf8a716ce79d,f71c45cf-b41f-451d-8581-6f9b199f71d3,trolls,confronts,mid,,,,One of them is standing in the road. The other two are audible behind him but not visible.,"He says, slowly and with effort: got anything worth having? It is the entirety of his negotiation strategy.",He is asking before taking. This is as much courtesy as Stone-trolls offer.,Names what can be spared. Gives it over. Continues.,threat_and_jeer
32d1e3d0-d58c-47f2-a89f-4517b6f9bf27,,trolls,confronts,mid,,,,"It comes around a boulder in the road. It sees the traveller and stops, which is not what they usually do.","It says — badly, in something that is approximately Westron — that this is its road at night. The statement is a test. It wants to see if the traveller argues.",Arguing with Hill-trolls on their roads at night is how travelers become stories told by other travelers.,Does not argue. Turns back. Finds another way.,threat_and_jeer
e19fe0df-9568-4be5-affc-0234ed0ce0c0,,trolls,confronts,high,,,,"Two of them, already aware of the traveller. The larger one has moved to block the road ahead. The smaller one is circling.",The larger one says nothing. It is past the talking phase.,The circling one is the actual problem. The one in front is the distraction.,Does not look at the distraction.,threat_and_jeer
e073672a-b354-410b-a70c-a099954d774e,401450db-8a05-4c49-a841-088ec3b6c5a5,trolls,confronts,high,,,,One on the road in full daylight. Armored. Not foraging — positioned.,It does not speak. It is not here to speak. It is here because something placed it here and it will not move until its purpose is accomplished or it is removed.,This is a weapon pointed at a road. The traveller is on the road.,Looks for what it is guarding. Then finds the way around.,threat_and_jeer
43a3c42e-bc94-4f7b-b3b5-e81527557449,17016909-f35e-425e-a6b5-354d95b0d1ae,trolls,brief_exchange,mid,,,,"A soldier at a garrison post — large, dark-skinned, speaks Westron correctly. The garrison is not Gondorian.",He checks papers with the procedure of someone following orders. He is seven feet tall and armored in black and he is doing paperwork. The cognitive dissonance is its own kind of threat.,The procedure is real. Satisfying the procedure is the goal.,Produces what papers exist. Waits while he records them.,suspicion_of_strangers
dd5d7207-dd26-4182-b594-f49596346158,d76c89c5-cf8f-4db4-8405-5cc9459d95c3,undead,confronts,high,,,,"The road empties. Sound goes wrong. The cold arrives before the shape does, and the shape has been there all along — the traveller simply could not see it until now.",It does not speak first. The waiting is the first move. Every second of waiting costs something.,"Whatever it wants from this road today, the traveller is in it now.",Does not move. Does not flee. Waits for it to declare itself.,threat_and_jeer
ec610e45-c9d8-4de5-a596-7efc75312903,a15e6460-6717-4ced-b4f5-602aa7c5ea19,humans,brief_exchange,low,,,,"A family on the road, moving slowly. They have too little for the distance they are covering. One of the children is being carried.",They left their settlement four days ago on a rumor that the road south is safer. They do not know if the rumor is true. They are following it because staying felt worse.,They are not asking for anything. They are just on the road.,Gives them what food can be spared. Continues.,harvest_and_weather
eeef5665-9266-4805-9990-36529c48c2e1,a15e6460-6717-4ced-b4f5-602aa7c5ea19,humans,brief_exchange,mid,,,,"A lone man sitting at the roadside, not moving.","He is resting, or he has stopped being able to go on, and the two look the same from the road. When addressed he says he came from a settlement two days east where something happened that he will describe only as: everyone started leaving at once.",He does not know what caused the leaving. He left because everyone was leaving.,Asks which road he came from. Notes it.,news_and_rumor
788b8c5f-c022-4d63-b7e0-a60aa7e3d6de,a15e6460-6717-4ced-b4f5-602aa7c5ea19,humans,brief_exchange,high,,,,"A group of them camped off the road — fifteen, twenty people, more than a family.","They are not moving. They have been here three days. The road ahead, they say, is where it started, and they will not go back onto it. The road behind, someone in the group says quietly, is no different.",They are trapped between two fears and they have chosen stillness over either direction.,Does not try to convince them to move. Asks what is on the road ahead.,suspicion_of_strangers
