id,name,slug,type,active,tier,parent_id,description,description_summary,url_path,biomes,created_at
e797f18e-0fb3-45f9-a2e3-27bdcf54c926,Mines & Diggings,mines_diggings,resources,all-day,encounter,,"Workings cut into hill and mountain for metal and stone — iron, tin, copper, lead, silver, gems or mithril, hewn in shaft and gallery. Spoil-heaps, smelters and guarded ore-roads mark the diggings, and the deeper delvings can wake older perils.","Workings cut into hill and mountain for metal and stone — iron, tin, copper, silver, gems or mithril — marked by spoil-heaps, smelters and guarded ore-roads. Toward travellers: a place of industry and guarded wealth, and the deeper delvings can wake older perils.",,,2026-06-20T08:14:26.499Z
e8e9a955-a80f-4d0a-83a3-3528c968e1e4,Rabbits,rabbit,herbivores,all-day,encounter,,"Wild rabbits and hares of field, down and woodland edge — quick, prolific and ever-watchful. A staple of hunters, hawks and foxes, they bolt for cover at the least alarm.","Wild rabbits and hares of field and woodland edge — quick, plentiful and always watchful, bolting for cover at the least alarm. Toward travellers: harmless; chiefly of interest as game for the pot.",,,2026-06-10T19:23:21.809Z
e92dae6c-b6eb-485e-8f48-305cb0719abd,Mearas,mearas,riding_animals,all-day,encounter,,"These Horses are among the most noble of the Endorian beasts. They were unknown as a breed before ca. T.A. 2545, the approximate date that the first breeding herd was fully established in Rohan by Eorl the Young; however, individual Mearas were to be found in Middle-earth before that date. They are commonly (and correctly) believed to be the descendants of Nahar, the Steed of Oromë, as are the Elven Horses. The progenitor of the breed in Rohan was Felaróf, who was white; such was his strength as an ancestor that most of his descendants are white or dappled gray. All Mearas, regardless of color, share Felaróf's other characteristics: they understand human speech, can be ridden without saddle or bridle (although they will tolerate such devices if needed), and live to a great age (eighty years is not unusual). Famous individuals include Felaróf (captured by Léod of the Éothéod, who named him Mansbane before Eorl renamed him), Shadowfax (Gandalf's steed, chief of the Mearas in Théoden's time), and Snowmane (Steed of King Théoden, who fell at the Pelennor Fields).","The noblest horses of Middle-earth, descended from the steed of the Vala of the hunt — most white or dappled-grey, long-lived and supremely strong, understanding speech and bearing only the worthy. Toward travellers: peerless mounts of kings; they answer only to those they accept and will not suffer an unworthy rider.",,,2026-06-15T22:25:44.988Z
e9e4f1d8-e500-4392-a9fc-0a4641491683,Wargs,warg_pack,carnivores,all-day,encounter,,"Great evil wolves of the North, larger and more cunning than common wolves and bound in malice to the Orcs, whom they often bear into battle. They hunt in savage packs, share a crude speech of their own, and gather at the Enemy's call.","Great evil wolves of the North — larger and more cunning than common wolves, bound in malice to the orcs they often bear into battle; they hunt in savage packs, share a crude speech and gather at the Enemy's call. Toward travellers: a deadly, intelligent pack-hunter and servant of darkness, a grave danger on wild roads, above all by night.",,,2026-06-10T19:23:21.815Z
e9f91d53-a7ee-4465-969b-06e5c068d0bd,Bramble,bramble,plants,all-day,encounter,,"Dense, thorny bramble and briar that chokes wood-edge, ruin and waste — a tangle that tears clothes and flesh and slows any passage. In some old or tainted places the briars grow rank and clutching, almost as if with a will of their own.","Dense, thorny bramble and briar that chokes wood-edge, ruin and waste — a tangle that tears clothes and flesh and slows any passage; in old or tainted places it grows rank and almost clutching, as if with a will of its own. Toward travellers: a painful, slowing barrier — and in dark places, a hedge that seems to grasp at those who push through.",,,2026-06-10T19:23:21.742Z
e9fc5fea-9b5b-4b0f-af52-0cecbfe14ce3,Greater Dragon,greater_dragon,drakes,all-day,encounter,,"A dragon of the first rank — ancient, immense and terrible, often fire-breathing and wing-borne, with a guileful tongue and a hoard to match its age. Few remain, and the coming of one is a calamity for kingdoms, not merely travellers.","A dragon of the first rank — ancient, immense and terrible, often fire-breathing and wing-borne, with a guileful tongue and a hoard to match its years; few remain, and the coming of one is a calamity for whole kingdoms. Toward travellers: not a danger but a doom — to face one is to face the ruin of realms.",,,2026-06-10T19:23:21.773Z
ea4a6259-4ccb-4a6f-b229-727f767fedda,Grey Wolves,grey_wolves,carnivores,all-day,encounter,,"Powerful, muscular dog (S. Draugwath, Q. Mistanarmo) with a thick coat and bushy tail, ranging all over Middle-earth and varying from near-black in warm locales to almost white in the North. Exceptionally social, living in family groups or packs that hunt cooperatively, favouring Deer and Sheep in warm climes and Caru or Losrandir in cooler ones, with rodents, fish and crustaceans besides. Mated pairs stay together for life and rarely fight over mates.","The common wild wolf, found across Middle-earth — near-black in warm lands, near-white in the North — thickly furred and deeply social, hunting deer and sheep in cooperative family packs; mated pairs stay together for life. Toward travellers: wary of armed folk, but a pack is dangerous to the lone or weak, especially in hard times.",,,2026-06-15T22:25:44.988Z
eaeb6a77-d942-44fa-9db5-f25f113f8282,Dunlending Site,dunlending_site,sites,all-day,encounter,,"A site of the Dunlendings — a hill-fort, clan-hall, standing stone or burial cairn of the old folk of Dunland. Wary of strangers, the clans guard their places jealously and resent trespass.","A place of the Dunlendings — a hill-fort, clan-hall, standing stone or burial cairn of the old folk of Dunland. Toward travellers: jealously guarded by wary clans who resent trespass; approach uninvited at your risk.",,,2026-06-10T19:23:21.753Z
eb20a6ab-2d8d-4b29-8bba-af41e26ae6eb,Ravens,ravens,flying_animals,day,encounter,,"Ravens are among the more intelligent birds to be found in Middle-earth. Not as noble nor as wise as the Great Eagles, Ravens are nevertheless on the side of good, unlike all too many of their lesser Corvidae cousins. They are reputedly the messengers of the Vala Namo (Mandos) and are associated with Fate and Prescience. The Ravens of Erebor befriended and counselled the Dwarves of the Line of Durin during the Third Age. These noble birds live a long time: Roac of Erebor lived past 150 years of age. Brilliant and somewhat enchanted, most Ravens can speak the tongues of the Free Peoples (or at least of Men and Elves; the tongue of the Dwarves is too secret and that of the Ents too lengthy for ravens to learn). Conjurers have long sought out the foreknowledge of Ravens.","Highly intelligent, long-lived birds aligned with good — said to be messengers of the keeper of the dead and linked to fate and foresight; the Ravens of Erebor long counselled Durin's Dwarves, and most can speak the tongues of the Free Peoples. Toward travellers: wise and watchful, a possible ally and bearer of news to the worthy.",,"{mountains,cave}",2026-06-15T22:25:44.988Z
eb3162fb-837f-43c8-a75b-237b4ecbe6f6,Calenardhons Soldiers,calenardhons_soldiers,humans,all-day,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"Soldiers of Calenardhon, the great grassland province of Gondor before it was granted to the Rohirrim — garrison troops and militia holding its forts, fords and roads against Orcs and Dunlending raiders out of the hills.","Garrison troops and militia of Calenardhon — Gondor's grassland province before Rohan — holding its forts, fords and roads against orcs and Dunlending raiders out of the hills. Toward travellers: disciplined king's soldiers, allies to the lawful and watchful of strangers on a raided frontier.",,"{roads,plains}",2026-06-10T19:23:21.743Z
eb66ddd3-e7b9-4c71-8e70-b2b135367b1d,Cliff Buzzards,cliff_buzzards,flying_animals,day,encounter,,"The Cliff Buzzard is a large, black-feathered bird of the mountains. It builds its nest on inaccessible cliffs. Often several pairs will nest in the same area, behavior more typical of the Corvidae (crowlike birds) than of the Raptors (Hawks and so on). Cliff Buzzards exhibit a great deal of intelligence (for birds) and will cooperate in hunting. They will band together to mob some large creature and drive it over a cliff so that they may all feast together on the shattered body. Any wounded creature, no matter what its size, may be subject to the unwanted attentions of the Cliff Buzzards. They are most common on the southern slopes of the White Mountains.","Large black mountain birds that nest in colonies on sheer cliffs and, unusually, hunt cooperatively — banding together to mob and drive large or wounded creatures off a precipice, then feasting below. Toward travellers: a real danger to the injured, or to anyone caught on a cliff-edge in their territory.",,{mountains},2026-06-16T02:15:02.143Z
ebbf6613-49b0-4a97-beb8-0c169775d3b8,Asdriags,asdriags,humans,all-day,encounter,03d5c707-30d6-4ba6-87f5-df56cf6f8cfb,"A savage, wain-riding Easterling people who wander the grasslands in search of plunder.","A savage, wain-riding Easterling people who roam the grasslands in search of plunder. Toward travellers: hostile and predatory — raiders who fall upon the unwary rather than parley.",,{desert},2026-06-17T04:58:58.653Z
ec5bf6f3-dc3a-47a7-9b5c-00e8fdc7feef,War Wolves,war_wolves,carnivores,all-day,encounter,,"Huge dogs (S. Ormaraka, aka Yelmaraka), often mistaken for Wargs, bred and trained for combat and frequently fielded in numbers as trackers, scouts or to harass enemy armies. The War-wolves of Waw serve as combat units, while those of Angmar are used as mounts by Orcish raiders and Orc-lords. They look like merely overlarge Wolves, which is true, but they are bolder, far more violent and much more cunning.","Huge war-dogs, often mistaken for Wargs but truly only overlarge wolves bred and trained for battle — bolder, fiercer and more cunning than wild wolves, fielded in numbers as trackers and harriers and even ridden by orcs in the North. Toward travellers: trained killers loosed in packs, a serious danger where the Enemy or war-bands field them.",,,2026-06-10T19:23:21.814Z
ed0c09ad-25da-4cd8-9ffb-5f86e830ecbd,Splayfoot goodwort,splayfoot_goodwort,plants,all-day,encounter,,"A low, broad-leafed herb of damp meadows and marshy margins. Infusions are said to steady the nerves, cheer the heart and give courage before battle or long journeys, making it a favorite of Northmen healers.","A low, broad-leafed herb of damp meadows and marsh-margins; infusions are said to steady the nerves, lift the heart and give courage before battle or a long road, a favourite of Northmen healers. Toward travellers: harmless and heartening, a herb worth carrying for hard journeys.",,"{plains,marsh}",2026-06-16T07:06:26.933Z
ed383920-b225-426b-9516-24786220bbba,Eels,fish_eels,water_animals,all-day,encounter,,"Long, snakelike fish of muddy rivers, meres and estuaries, hunting by night and hiding in weed and silt by day. Slippery and hard to hold, the larger ones bite sharply and some salt-water kinds grow alarmingly big.","Long, snakelike fish of muddy rivers, meres and estuaries — night-hunters that hide in weed and silt by day; slippery and hard to hold, the larger ones biting sharply, and some sea-kinds growing alarmingly big. Toward travellers: little real threat — a nuisance to anglers and a startle to waders, save for the rare giant kind.",,,2026-06-10T19:23:21.763Z
ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,Ents,ents,living_trees,all-day,group,,"Ancient tree-like beings, shepherds of the forests, also known as Onodrim.","Ancient tree-like beings, the shepherds of the forests — vast, slow and immensely strong, with long memory and longer patience. Toward travellers: usually aloof and unhurried, no threat to those who mean the trees no harm — but terrible in anger against those who do.",,,2026-06-16T05:38:31.710Z
ee1ed15e-acac-4b51-b79a-dc3ed4ac97d6,Golodos,golodos,flying_animals,day,encounter,,"A Golodo is a bright green, moderately large, flightless bird, rather like a large goose on stilts. Excellent swimmers, they subsist primarily on fish, crustaceans, and shellfish. Golodos gather in large flocks during the breeding season in early summer, traveling in small groups during the rest of the year. Golodos will immediately flee the scent of any predator with surprising, if ungainly speed, except during the nesting season, when they will bravely defend their eggs. Given to snapping up carrion, Golodos enjoy the taste of meat; however, they will eat anything, since they are poor hunters.","A bright green, flightless bird like a long-legged goose — an excellent swimmer living on fish and shellfish, fleeing predators with surprising clumsy speed but bravely defending its eggs in nesting season. Toward travellers: harmless and timid, except when guarding a nest.",,,2026-06-15T22:25:44.988Z
eec8aa66-8041-4537-9387-a4f6aa02230d,Orc Scouts,orcs_scouts,orcs,all-day,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,"Orc scouts ranging ahead of larger forces or out on a raid of their own, spying the land, the roads and the strength of their foes. Stealthier and warier than common Orcs, they avoid open battle and slip back to report what they have seen.","Orc scouts ranging ahead of larger forces or on a raid of their own — stealthier and warier than common orcs, spying the land and the strength of foes and slipping back to report rather than fight in the open. Toward travellers: dangerous spies; meeting them may mean a larger force soon knows you are there.",,{roads},2026-06-10T19:23:21.795Z
eee9cee3-3f27-4e21-b271-739d47761431,Small Reptiles,reptiles_small_reptiles,reptiles,day,encounter,,"The lesser lizards, skinks and snakes that scuttle through warm rock, scrub and ruin. Harmless to all but insects and each other, they are signs of dry, sun-warmed country.","The lesser lizards, skinks and snakes that scuttle through warm rock, scrub and ruin — harmless to all but insects and each other. Toward travellers: no threat; a sign of dry, sun-warmed country.",,,2026-06-10T19:23:21.804Z
eeee0c62-e79c-4b0a-9131-8acf05bd3cfd,Hill-trolls,hill_troll,trolls,all-day,encounter,,"Big, brutish Trolls of the highlands and broken hill-country, met among the crags of the Trollshaws, the Coldfells, the Ettenmoors and the Misty Mountains. Stronger and hardier than Men but dull-witted, they lair in caves and ruins and raid lonely roads by night — and the older breeds must beware the sun that turns them to stone.","Big, brutish trolls of the highlands and broken hill-country — the Trollshaws, Ettenmoors and Misty Mountains — stronger and hardier than Men but dull-witted, lairing in caves and ruins and raiding lonely roads by night; older kinds fear the stone-turning sun. Toward travellers: a deadly night-ambush on hill-roads, best escaped until dawn.",,{hills},2026-06-10T19:23:21.775Z
efcba268-a561-4ab8-a578-ff88a139833e,Nethraich,nethraich,reptiles,day,encounter,,"The Nathrach (pl. ""Nethraich"") is an aquatic snake that resides in relatively placid or stagnant pools, marshes, and lakes. Brown bands surround its rust-colored body, which typically measures three to five feet in length. Contrary to popular belief, this serpent does not normally strike in water; most victims are on dry land or a marsh island when they stray into a snake run. These snakes only attack when their ""runs"" are encountered, and then it bites with astounding quickness. A Nathrach's critical strike is accompanied by a muscle poison that causes bleeding, bruises, and swelling (double all these effects on this and subsequent criticals). The venom is not very toxic (level 2) but is designed to stun small rodents. The Arnathrach (pl. ""Ernaithrach""), or Royal Nathrach, is a much larger cousin that inhabits the brackish waters near the coasts.","A rust-brown banded water-snake of still pools, marshes and lakes, three to five feet long; it rarely strikes in water — victims are usually on land when they cross its ""runs,"" where it bites with startling speed and a bleeding venom. Toward travellers: a hidden danger along marsh-paths rather than in open water.",,"{marsh,water}",2026-06-15T22:25:44.988Z
f01c1f88-c9dc-4969-858a-6c138ca63e24,Dunedain Traveller,dunedain_traveller,humans,all-day,encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,"A lone Dúnadan upon the road — one of the long-lived, far-wandering Men of Westernesse, abroad on some errand of their own. Grave, courteous and watchful, such a traveller makes a doughty companion and keeps their lineage and purpose close.","A lone Dúnadan on the road — one of the long-lived, far-wandering Men of Westernesse, abroad on some errand of their own; grave, courteous and watchful. Toward travellers: a doughty, honourable companion who keeps their lineage and purpose close.",,{roads},2026-06-10T19:23:21.753Z
f1166725-1ac3-4bc6-9d3f-a0a0f3b83446,Gramuz,gramuz,humans,all-day,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"Brave, resilient foresters and horse-herders with strong warrior traditions.","Brave, hardy foresters and horse-herders with strong warrior traditions. Toward travellers: tough but honourable folk, wary of strangers though not aggressors.",,,2026-06-17T04:58:58.653Z
f12efd4c-b22b-4ee8-b647-a0df64723463,Sturgeon,sturgeon,water_animals,all-day,encounter,,"The granddaddy of all freshwater fish, the Sturgeon grows up to 18' long in still waters. It has a scaly skin, which is protected by five rows of bony scutes along its sides. Normally very docile, one of these formidable creatures will only attack if its lair is disturbed. Then, it thrashes about angrily, perhaps ramming or upsetting any nearby river craft. Grey and silver, the Sturgeon resides in shallow seas and rivers, feeding on the worms, mollusks, crustaceans, and small fish that live on or near the bottom. They are prized for their meat and their exceedingly tasty eggs.","The giant of freshwater fish, growing up to eighteen feet and armoured with rows of bony plates; normally docile, feeding on the bottom, but it will thrash and ram river-craft if its lair is disturbed. Prized for meat and roe. Toward travellers: harmless unless disturbed, when its sheer size can upset a boat.",,{water},2026-06-15T22:25:44.988Z
f1a98a51-29b6-4f1d-bedc-ced670bceecf,Green-Winged Crows,green_winged_crows,flying_animals,day,encounter,,"A lively, intelligent bird of the marshes and shores, the Green-winged Crow can be tamed even as an adult. They make effective messengers, able to find their way home from any direction within a 75-100 mile radius. However, like most of the Corvidae, they are attracted and distracted by shiny objects. With their shiny black plumage marked distinctively on the ""shoulder"" of the wing with a patch of iridescent green, these crows make attractive pets.","A clever, lively marsh-and-shore crow, glossy black with an iridescent green wing-patch. Tameable even as adults, they make fine homing messengers, though like all their kin they are easily distracted by anything shiny. Toward travellers: harmless and curious; sometimes kept as pets or message-bearers.",,{forest},2026-06-16T02:15:02.162Z
f1addcd2-6864-4bea-b727-ddabab2e6f20,Black Minks,black_minks,carnivores,all-day,encounter,,"Voracious freshwater predator, much larger than common mink (50-80 lbs). Most common in the Wetwang (Nindalf) near Ithilien, otherwise in north-central Middle-earth always near water. Hunts alone but mobs in early-spring mating gangs of 7-12, attacking anything in its path. Its thick, glossy, waterproof pelt fetches 6-15 gp.","A voracious giant freshwater mink (50-80 lbs) of marshes and waterways — usually a lone hunter, but in spring it gangs into mating-mobs that attack anything in their path. Toward travellers: a savage water-weasel; little threat singly, but a spring mob is dangerous near the water.",,"{marsh,water}",2026-06-15T22:25:44.988Z
f24f70b7-587e-4eba-9521-f33176c64f19,Bandits and deserters,bandits_and_deserters,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Disaffected soldiers, plague-maddened peasants and local rogues haunting the roads and ruins, turning the depopulated frontier into a patchwork of robber bands unconcerned with Gondor or Sauron beyond what they can steal.[file:37]","Disaffected soldiers, desperate peasants and local rogues haunting the roads and ruins of the depopulated frontier, caring for nothing but what they can steal. Toward travellers: a direct danger — robber bands that prey on the lone and the laden.",,{roads},2026-06-17T04:58:58.653Z
f25583e1-a952-446a-bc8b-e120305c5589,Gwingyrn (Elven ship-timber),gwingyrn_elven_ship-timber,trees,all-day,encounter,,"Gwingyrn is a tall, straight, pale-barked tree prized by Elven and Dúnedain shipwrights. Its wood is light but strong and holds fastenings well, making it ideal for masts, spars and planking.","A tall, straight, pale-barked tree prized by Elven and Dúnedain shipwrights — its wood light but strong and good at holding fastenings, ideal for masts, spars and planking. Toward travellers: harmless; a valuable timber and a sign of ship-building country.",,"{water,forest}",2026-06-16T07:06:26.865Z
f38aad29-da9e-449d-9bbd-e38f92cea941,Orc Trackers,orcs_trackers,orcs,all-day,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,"Orcs trained to hunt by scent and sign, set on the trail of escaped thralls, spies or travellers. Tenacious and savage, the elite among them can follow a cold trail for days and rarely give up a quarry once found.","Orcs trained to hunt by scent and sign, set on the trail of escaped thralls, spies or travellers — tenacious and savage, the best able to follow a cold trail for days and rarely giving up a quarry. Toward travellers: a relentless pursuer; once they have your scent they are hard to shake.",,{roads},2026-06-10T19:23:21.796Z
f38ca7a3-f993-4f34-96ad-b28231f6a233,Dúnedain,dnedain,humans,all-day,group,,"The Dúnedain are descendants of the Edain who settled on the island kingdom of Númenor during the Second Age. It was their Númenorean forefathers who colonized and conquered much of Middle-earth. When the Isle of the West sank into the sea during the Downfall of S.A. 3319, two groups survived: the Black Númenoreans and the Faithful Dúnedain. The latter settled Arnor and Gondor, the Realms in Exile. Like all their brethren, they have traces of Elven and Maia blood. Physical Character: Tall and strong. Men average 225 pounds, women 150 pounds. Fair skin and black or dark brown hair. They have grey, hazel, blue, or green eyes. Considerable endurance. Men average 6'5"", women 5'10"". Lifespan: 100-300 years. Rich and well made, with elaborate collars. The Dúnedain of lowland Gondor wear light tunics and often go without leggings. Those of colder areas wear more. They favor feathers and white symbols on dark fields. Comfortable and centered around cosmopolitan cities and towns. The Dúnedain hate the Corsairs, for they blame them for the Kin-strife, Gondor's civil war. They also despise the Black Númenoreans.","The tall, fair, long-lived descendants of the Men of Númenor — heirs of a great lost kingdom, noble in bearing and with traces of Elven blood — who founded Arnor and Gondor in exile. Toward travellers: proud, grave and honourable; just and protective toward the free, stern toward the Enemy's servants.",,,2026-06-16T02:28:26.537Z
f3adfbc5-8598-43c9-a540-31845a5bfad3,Specters,specters,undead,nocturnal,encounter,,"Uncommon in Middle-earth, Specters are cold, white, incorporeal figures akin to Ghosts. Victims killed by Specters frequently become Specters themselves. The Balrog of Moria, for instance, had his minions throw captives into caverns and pits known to be haunted by these creatures. The Specters' need for energy is so great that even the lesser kind drain 8 points of constitution per round. They cannot be affected by nonmagical weapons because of their insubstantial nature. The Specters of Moria can cast Shock Bolts, in addition to their energydraining abilities.","Cold, white, incorporeal figures akin to ghosts and hungry for life-energy — their victims often rise as specters in turn; ordinary weapons cannot touch them. Toward travellers: a draining, fear-wielding haunt of pits and haunted depths that mere steel cannot harm.",,{cave},2026-06-15T22:25:44.988Z
f3fd6129-aa5c-475d-b750-a2588eaf9787,Ice orcs,ice_orcs,orcs,all-day,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,"Tall, gaunt, pale, sun-tolerant Orcs descended from Morgoth's northern guards, ruling the Forodwaith from the Dark-Ice Fortress and mining outposts like Thollakar; they raid neighboring Lotan and Lossoth, worship Morgoth in gruesome festivals, and now answer uneasily to the Witch-king of Angmar.[file:38]","Tall, gaunt, pale orcs that endure the sun, descended from Morgoth's northern guards and ruling the frozen wastes from a dark ice-fortress; they raid the local peoples, worship Morgoth in grisly festivals, and now serve the Witch-king uneasily. Toward travellers: hostile killers of the far North, hardy in cold and unafraid of daylight.",,,2026-06-17T04:58:58.653Z
f3ff2bc3-dc5e-4f32-8b97-319f4c359bd3,Cave Bears,cave_bears,carnivores,all-day,encounter,,"Huge bears (Q. ""Meglirondor"") weighing up to 1,400 lbs, with rough black fur striped brown on paws, ears and face. Paws can snap a neck and claws rend light metal or leather like linen, yet they are retiring creatures preferring roots, berries and fish. Monogamous and family-minded; males travel alone while females keep their cubs until grown.","Enormous black bears up to 1,400 lbs, marked brown on paws, ears and face, with claws that rend metal and leather — yet shy creatures that prefer roots, berries and fish, and keep close family bonds. Toward travellers: avoid people, but catastrophic if surprised, cornered, or near their cubs.",,"{mountains,cave}",2026-06-15T22:25:44.988Z
f423b389-fe8a-497d-a925-590637569dcd,Crebain,crebain,flying_animals,day,encounter,,"Large black crows with evil natures, Crebain (sing. ""Craban"") have often been servants of evil. They are primarily carrion eaters, and they are not picky about how long their meals have been dead or even about whether they are truly dead yet. They will also mob injured creatures and, if under instructions from some evil intelligence, uninjured individuals travelling alone or lost. Keen-sighted and attracted by shining or brightly-colored objects, they make excellent spies. They are most common on south-central Middle-earth, including Fangorn and Dunland, but may be found elsewhere, especially near centers of evil.","Large black crows of evil bent, often servants of dark powers — carrion-eaters that mob the injured, or hunt lone and lost travellers on an evil master's command; keen-eyed and drawn to bright things, they make excellent spies. Toward travellers: an ill sign — their wheeling flocks may be the Enemy's eyes, and they harry the helpless.",,{forest},2026-06-15T22:25:44.988Z
f4f23291-fce4-4f19-abdd-2a3d562982ae,Huorn,huorn,living_trees,all-day,encounter,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,"Huorns — trees grown strange and half-awake, between tree and Ent, that can move slowly and feel anger. They gather in the deep shadows of Fangorn and the old forests, and folk who stray among them when they are roused seldom return.","Trees grown strange and half-awake — something between tree and Ent — that can move slowly and feel anger, gathering in the deep shadow of Fangorn and the old forests. Toward travellers: those who stray among them when they are roused seldom return.",,,2026-06-10T19:23:21.778Z
f56448fd-8bf0-4c25-af4a-b0aea9b92337,Umli (Half-dwarves),umli,dwarves,all-day,encounter,,"The Umli live in the Far North of north-central Middle-earth, east of the Lossoth. They are a race of short folk who apparently came from an ancient union of Men and Dwarves. Legends call them Half-dwarves. Physical Character: Strong and compact, with large features and considerable facial hair. Males average 150 pounds; females 135 pounds. Ruddy skin and red hair, with penetrating pale blue eyes. Exceptional endurance in cold climes; average in temperate areas; poor in warm or hot climates. 4-5 feet. Lifespan: 100-200 years. +30 bonus versus cold/ice attacks and a -15 bonus versus heat/fire attacks. Need sleep but three hours a day. In the cold (below 35°) they halve any encumbrance penalties; above 90° they suffer double encumbrance penalties. Hunters, gatherers, and fisherman, they move from site to site depending on the season. Most reside in caves or underground settlements. Many mine, and the Umli are accomplished smiths and artisans.","A short, stocky northern folk said to spring from an ancient union of Men and Dwarves — strong, ruddy, red-haired and bearded, supremely hardy in cold but ill-suited to heat, and long-lived. Toward travellers: tough, insular cold-country folk; gruff with strangers but no enemy to honest travellers.",,,2026-06-16T02:28:26.528Z
f56cf501-c09e-4a39-9cdf-5bf0cdbe455c,Otrovativi,otrovativi,reptiles,day,encounter,,"The Otravati (Ap. ""Poison""; pl. ""Otrovativi"") is a small snake found in western Harad. Rarely exceeding two feet in length, it has a murky grey coloring and is easy to overlook. It is, however, not an animal to take lightly. The Otravati's narrow head opens to reveal a surprisingly large mouth full of tiny needle-like teeth. Each tooth is an injector that delivers a dose of the snake's poison on any successful bite (whenever a critical is scored). Locals consider amputation to be the only effective remedy when confronted by the snake's potent (25th lvl) venom, a nerve poison that attacks through the bloodstream and the nervous system simultaneously. The venom is lethal within one hour; only immediate removal of the bitten member will serve as a cure. It is no wonder that the snake bears a name which translates as ""poison.""","A small, easily-overlooked grey snake of western Harad, rarely two feet long, whose wide mouth holds tiny needle-teeth that each inject venom; its poison is so potent that locals reckon amputation the only sure cure for a bite. Toward travellers: deceptively deadly — a drab little snake with one of the most lethal bites.",,{water},2026-06-15T22:25:44.988Z
f5e6d5ee-76ba-4ba3-b13d-923a1d0f13b2,Ash Drake,ash_drake,drakes,all-day,encounter,,"An ash/volcanic variety of Fire-drake, at home amid cinder and lava fields.","A volcanic kind of fire-drake at home among cinder, ash and lava-fields. Toward travellers: a fire-dragon of the burning wastes, deadly and camouflaged amid the smoke and stone of its lairs.",,,2026-06-10T19:23:21.734Z
f6213a8d-c43d-4dea-9680-9096ca8fadb8,Men of Rhudaur,men_of_rhudaur,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Men of the former kingdom of Rhudaur; many soldiers, especially land-hungry peasants, enlist in Angmar's armies and later settle as soldier-farmers in fortified villages.","Men of the fallen kingdom of Rhudaur, many of whom — land-hungry peasants especially — enlisted in Angmar's armies and later settled as soldier-farmers in fortified villages. Toward travellers: hardened border folk, some still bound to old Angmar loyalties; wary and not always friendly.",,,2026-06-17T04:58:58.653Z
f637cca6-c509-44bd-80bf-68313c65696f,Dwarves of Durin,dwarves_of_durin,dwarves,all-day,group,,"Durin's heirs and their people who, after the loss of Moria, established mining colonies at Silverplunge, Thunderclift, Silverpit, Long Peak and Norr-dum, and later reconnected with Erebor; ruled by a king advised by Dwarf-lords and by appointed Wardens in outlying colonies.[file:38]","Durin's heirs and people who, after losing Moria, founded scattered mining colonies and later rejoined Erebor — ruled by a king and his lords, with wardens over the outlying holds. Toward travellers: proud, industrious and clannish, guarded with strangers but fair to honest dealers and firm allies.",,{mountains},2026-06-17T04:58:58.653Z
f71c45cf-b41f-451d-8581-6f9b199f71d3,Stone-trolls,stone-trolls,trolls,all-day,encounter,,"Trolls that turn to stone when exposed to sunlight, found in rocky areas and hills.","Huge, brutish trolls that turn to stone in sunlight, lurking in rocky hills and caves and coming out by night; strong and slow-witted but immensely dangerous. Toward travellers: deadly after dark, killing the unwary — but they can be outlasted until dawn turns them to stone.",,{mountains},2026-06-16T05:38:31.709Z
f7b2ad25-e803-4753-b604-8198c7ca722e,Fen Boars,fen_boars,other_animals,all-day,encounter,,"Smaller than their forest-dwelling relatives that gorge on autumn nuts, Fen Boars make for good hunting and tasty eating. Males can be dangerous if cornered, lashing with the long tusks they normally use to dig mud for roots and grub out rotten meat. More than other pigs they relish berries, insects and fish alongside their usual vegetarian diet.","Smaller, marsh-dwelling cousins of the forest boar, prized for hunting and eating — the males dangerous if cornered, slashing with the long tusks they use to root in mud, and fonder than other pigs of berries, insects and fish. Toward travellers: avoids people, but a cornered boar's tusks are a real danger.",,{forest},2026-06-15T22:25:44.988Z
f7b850f6-81d6-4473-b115-07ec5220bd35,Bears,bears,carnivores,all-day,encounter,,"Large forest and mountain bears, mostly solitary and slow to anger but immensely strong when roused. Omnivorous foragers, they fish, dig and raid for food; a great old bear can stand taller than a Man and shrug off all but the heaviest blows.","Large forest and mountain bears, mostly solitary and slow to anger but immensely strong when roused — omnivores that fish, dig and raid for food, a great old one standing taller than a Man and shrugging off all but the heaviest blows. Toward travellers: avoid people, but catastrophic if surprised, cornered, or near cubs.",,,2026-06-10T19:23:21.739Z
